Batch_Idx,Avg_Reward,Loss_Job,Loss_Mch,Val_Makespan,Time
492,-397.6171,0.0801,-0.0265,0.0000,10.37
493,-358.6297,0.0950,-0.0329,0.0000,10.01
494,-375.5136,0.1083,-0.0530,0.0000,10.16
495,-408.3462,0.0946,-0.0489,0.0000,10.44
496,-372.3418,0.1200,-0.0412,0.0000,10.27
497,-377.9843,0.0734,-0.0474,0.0000,10.11
498,-367.8794,0.1640,-0.0160,0.0000,10.32
499,-393.5131,0.1379,-0.0431,364.7275,10.27
500,-387.7043,0.0904,-0.0463,0.0000,59.85
501,-373.4169,0.0865,-0.0540,0.0000,9.93
502,-387.4813,0.0491,-0.0250,0.0000,10.11
503,-408.6739,0.1289,-0.0455,0.0000,10.25
504,-397.3448,0.0835,-0.0283,0.0000,10.37
505,-371.5546,0.1139,-0.0381,0.0000,10.22
506,-368.0123,0.1043,-0.0262,0.0000,10.17
507,-390.5107,0.1056,-0.0207,0.0000,10.45
508,-420.4535,0.0609,-0.0077,0.0000,10.43
509,-405.7021,0.1257,-0.0285,0.0000,10.04
510,-386.8812,0.0640,-0.0311,0.0000,10.44
511,-406.7917,0.1700,-0.0208,0.0000,9.90
512,-381.7036,0.0924,-0.0356,0.0000,10.23
513,-400.1693,0.1045,-0.0246,0.0000,10.13
514,-390.5380,0.1052,-0.0321,0.0000,10.18
515,-414.5896,0.0713,-0.0162,0.0000,10.11
516,-385.2302,0.1278,-0.0414,0.0000,9.83
517,-422.6712,0.1533,-0.0501,0.0000,10.31
518,-389.4986,0.0924,-0.0366,0.0000,10.09
519,-423.0276,0.2017,-0.0054,372.7085,9.97
520,-394.0526,0.0840,0.0091,0.0000,59.14
521,-424.8795,0.1698,-0.0295,0.0000,9.67
522,-383.7948,0.0654,-0.0325,0.0000,9.91
523,-437.7448,0.1489,-0.0078,0.0000,10.31
524,-420.5789,0.0923,0.0050,0.0000,10.28
525,-372.0200,0.0831,-0.0303,0.0000,9.97
526,-401.5232,0.1246,-0.0267,0.0000,10.20
527,-379.8496,0.1611,-0.0293,0.0000,10.17
528,-363.3834,0.1023,-0.0330,0.0000,9.98
529,-410.6126,0.0920,-0.0344,0.0000,10.43
530,-379.0097,0.1220,-0.0448,0.0000,10.65
531,-395.1098,0.1214,-0.0241,0.0000,9.84
532,-395.1215,0.0829,-0.0371,0.0000,10.01
533,-392.4956,0.0662,-0.0362,0.0000,10.16
534,-369.6874,0.1158,-0.0438,0.0000,10.20
535,-381.4406,0.0876,-0.0096,0.0000,9.99
536,-389.5980,0.1820,-0.0187,0.0000,10.02
537,-350.8099,0.0824,-0.0208,0.0000,10.21
538,-383.3208,0.0910,-0.0098,0.0000,10.22
539,-376.4051,0.0935,-0.0245,394.8440,10.43
540,-386.6230,0.2095,0.0435,0.0000,59.48
541,-389.1963,0.1644,-0.0026,0.0000,9.58
542,-397.1452,0.1041,0.0190,0.0000,10.31
543,-376.4185,0.1177,-0.0000,0.0000,10.27
544,-413.0965,0.2097,-0.0166,0.0000,10.07
545,-381.0862,0.1197,-0.0163,0.0000,9.97
546,-390.4649,0.1051,-0.0258,0.0000,10.32
547,-377.4740,0.0849,-0.0398,0.0000,10.21
548,-358.0145,0.1357,-0.0366,0.0000,9.96
549,-384.5565,0.0598,-0.0444,0.0000,10.14
550,-383.3603,0.1540,-0.0164,0.0000,10.58
551,-394.8053,0.1303,-0.0061,0.0000,9.71
552,-440.1451,0.1601,-0.0356,0.0000,10.07
553,-378.9462,0.0897,0.0167,0.0000,10.28
554,-399.7652,0.1389,-0.0226,0.0000,10.32
555,-393.3448,0.2969,-0.0470,0.0000,10.11
556,-377.3915,0.1791,-0.0306,0.0000,10.42
557,-402.5913,0.1290,-0.0238,0.0000,10.36
558,-389.0336,0.1834,-0.0354,0.0000,10.14
559,-389.3553,0.1066,-0.0195,416.2095,10.29
560,-397.9683,0.1232,-0.0167,0.0000,59.99
561,-370.0293,0.2857,-0.0012,0.0000,9.84
562,-386.7772,0.0965,-0.0446,0.0000,10.32
563,-432.4169,0.2000,-0.0088,0.0000,10.24
564,-415.4409,0.1266,-0.0310,0.0000,9.87
565,-420.3801,0.0955,-0.0052,0.0000,10.19
566,-432.9946,0.2194,-0.0417,0.0000,10.32
567,-408.8343,0.1015,-0.0603,0.0000,10.02
568,-416.0902,0.0901,-0.0406,0.0000,10.19
569,-439.9151,0.1148,-0.0395,0.0000,10.26
570,-416.5083,0.0673,-0.0721,0.0000,10.61
571,-368.5800,0.0814,-0.0314,0.0000,9.67
572,-424.6311,0.1055,-0.0215,0.0000,10.40
573,-419.0414,0.0732,-0.0200,0.0000,10.39
574,-392.5927,0.0906,-0.0471,0.0000,9.91
575,-400.0157,0.1269,-0.0328,0.0000,10.17
576,-408.4849,0.1292,-0.0403,0.0000,10.23
577,-418.8089,0.0900,-0.0261,0.0000,10.24
578,-395.6574,0.0830,-0.0414,0.0000,9.99
579,-365.7082,0.1183,-0.0555,417.6997,10.29
580,-409.0031,0.0999,-0.0346,0.0000,60.67
581,-379.0162,0.1145,-0.0245,0.0000,9.88
582,-453.8945,0.1712,-0.0260,0.0000,10.50
583,-442.6272,0.1701,-0.0469,0.0000,10.06
584,-395.4309,0.1107,-0.0159,0.0000,10.22
585,-382.0048,0.0766,-0.0071,0.0000,10.47
586,-423.2947,0.0824,-0.0480,0.0000,10.33
587,-409.6698,0.0805,-0.0236,0.0000,10.20
588,-432.1478,0.0755,0.0117,0.0000,10.51
589,-430.1012,0.1378,-0.0001,0.0000,10.36
590,-403.7698,0.0913,-0.0501,0.0000,10.32
591,-408.9776,0.0803,-0.0225,0.0000,9.88
592,-405.6465,0.0779,-0.0627,0.0000,10.30
593,-408.0420,0.0950,-0.0475,0.0000,10.07
594,-406.3152,0.1350,0.0433,0.0000,10.00
595,-386.7629,0.1232,0.0402,0.0000,10.14
596,-428.2642,0.0985,0.0667,0.0000,10.22
597,-397.5542,0.1076,0.0101,0.0000,9.98
598,-391.9906,0.0978,-0.0296,0.0000,10.38
599,-383.4960,0.1290,-0.0017,409.7036,10.32
600,-422.1633,0.0771,-0.0171,0.0000,59.85
601,-390.3835,0.0810,-0.0021,0.0000,10.10
602,-412.3784,0.1355,-0.0178,0.0000,10.11
603,-383.6927,0.0524,-0.0425,0.0000,10.36
604,-393.0315,0.1118,-0.0393,0.0000,10.34
605,-352.5070,0.1341,-0.0447,0.0000,10.36
606,-410.4364,0.1218,-0.0516,0.0000,9.87
607,-370.6712,0.0864,-0.0378,0.0000,10.29
608,-379.7419,0.1107,-0.0431,0.0000,10.31
609,-399.2625,0.1558,-0.0363,0.0000,10.00
610,-394.8011,0.0753,-0.0535,0.0000,10.34
611,-355.6182,0.1554,-0.0529,0.0000,9.85
612,-408.7679,0.1859,-0.0268,0.0000,10.11
613,-393.1868,0.0808,-0.0137,0.0000,9.89
614,-414.3051,0.1018,-0.0402,0.0000,10.28
615,-409.5309,0.0901,-0.0473,0.0000,10.22
616,-451.4448,0.1843,-0.0226,0.0000,10.19
617,-450.5607,0.1433,-0.0460,0.0000,10.34
618,-403.1873,0.1748,-0.0251,0.0000,10.25
619,-432.6126,0.1159,-0.0560,402.8979,10.36
620,-378.9891,0.1123,-0.0326,0.0000,60.12
621,-392.9126,0.1070,-0.0419,0.0000,9.89
622,-399.7395,0.1206,-0.0594,0.0000,9.94
623,-402.2616,0.1106,-0.0641,0.0000,10.30
624,-391.7207,0.1225,-0.0477,0.0000,10.38
625,-404.0476,0.1072,-0.0100,0.0000,10.19
626,-386.8111,0.1315,-0.0204,0.0000,10.21
627,-386.0008,0.1274,-0.0181,0.0000,10.34
628,-379.9552,0.1090,-0.0052,0.0000,10.19
629,-408.5513,0.1017,-0.0480,0.0000,10.05
630,-414.3213,0.1309,-0.0154,0.0000,10.63
631,-410.9503,0.2749,-0.0081,0.0000,9.95
632,-394.1829,0.2046,0.0160,0.0000,10.08
633,-399.5715,0.1159,-0.0270,0.0000,10.27
634,-380.5571,0.1273,-0.0493,0.0000,10.47
635,-401.7074,0.0997,-0.0171,0.0000,10.23
636,-355.9502,0.1300,-0.0084,0.0000,10.11
637,-415.4498,0.1693,-0.0274,0.0000,10.36
638,-409.0950,0.1245,-0.0103,0.0000,10.42
639,-397.9931,0.0751,-0.0217,389.4750,10.05
640,-388.9824,0.1665,-0.0386,0.0000,60.31
641,-433.3228,0.1264,-0.0253,0.0000,9.70
642,-377.8541,0.1066,-0.0394,0.0000,10.50
643,-392.5182,0.1260,-0.0439,0.0000,10.34
644,-400.3949,0.1525,-0.0240,0.0000,10.10
645,-391.3038,0.1309,-0.0503,0.0000,10.05
646,-418.8370,0.0886,-0.0409,0.0000,10.27
647,-395.0437,0.0737,-0.0558,0.0000,10.22
648,-387.7292,0.1086,-0.0501,0.0000,9.97
649,-406.9651,0.1520,-0.0507,0.0000,10.20
650,-397.9038,0.1655,-0.0521,0.0000,10.53
651,-381.6752,0.1335,-0.0368,0.0000,9.63
652,-362.8919,0.1060,-0.0418,0.0000,10.43
653,-359.2606,0.0739,-0.0578,0.0000,10.45
654,-390.6758,0.0742,-0.0424,0.0000,10.39
655,-386.6001,0.1353,-0.0521,0.0000,9.99
656,-407.8158,0.1664,-0.0337,0.0000,10.40
657,-369.6236,0.1931,-0.0445,0.0000,10.40
658,-387.6913,0.1161,-0.0403,0.0000,10.04
659,-373.3086,0.1231,-0.0385,413.8579,10.18
660,-418.0271,0.1300,-0.0365,0.0000,59.81
661,-358.0688,0.1051,-0.0396,0.0000,9.89
662,-353.6978,0.1119,-0.0183,0.0000,10.33
663,-385.7407,0.1873,-0.0270,0.0000,10.55
664,-400.0331,0.1510,-0.0155,0.0000,10.24
665,-373.4645,0.1808,-0.0453,0.0000,10.52
666,-386.9498,0.1234,-0.0254,0.0000,10.50
667,-377.9163,0.1193,-0.0269,0.0000,10.07
668,-419.4862,0.1358,-0.0325,0.0000,10.35
669,-398.6605,0.1345,0.0137,0.0000,10.38
670,-408.8906,0.1300,-0.0447,0.0000,10.48
671,-407.1458,0.1338,-0.0041,0.0000,9.70
672,-405.7457,0.1341,-0.0440,0.0000,10.42
673,-421.8171,0.1211,-0.0068,0.0000,10.34
674,-396.1434,0.0983,0.0322,0.0000,10.06
675,-417.5152,0.0890,0.0031,0.0000,10.31
676,-395.9779,0.1277,-0.0163,0.0000,10.30
677,-462.9609,0.1469,-0.0496,0.0000,10.06
678,-435.7813,0.1013,-0.0317,0.0000,10.18
679,-381.5164,0.0967,-0.0410,443.1976,10.38
680,-387.3795,0.0957,-0.0395,0.0000,58.63
681,-404.7315,0.1814,-0.0311,0.0000,9.81
682,-388.1311,0.1776,-0.0237,0.0000,10.32
683,-417.0328,0.1106,-0.0171,0.0000,9.92
684,-402.4501,0.1174,-0.0226,0.0000,10.13
685,-419.5274,0.1641,-0.0430,0.0000,10.26
686,-378.3824,0.1108,-0.0464,0.0000,10.04
687,-376.1298,0.1044,-0.0323,0.0000,9.86
688,-368.5678,0.0903,-0.0532,0.0000,10.10
689,-377.4763,0.1494,-0.0518,0.0000,10.26
690,-422.7270,0.1735,-0.0415,0.0000,10.19
691,-381.1979,0.1680,-0.0431,0.0000,9.70
692,-399.4913,0.1185,-0.0579,0.0000,10.27
693,-412.4449,0.0990,-0.0594,0.0000,10.05
694,-387.8398,0.1491,-0.0401,0.0000,9.96
695,-423.9155,0.1206,-0.0464,0.0000,10.30
696,-420.1566,0.1156,-0.0493,0.0000,10.31
697,-433.4454,0.1276,-0.0538,0.0000,10.01
698,-389.1196,0.1287,-0.0518,0.0000,10.32
699,-372.8617,0.0773,-0.0380,1107.5377,10.48
700,-431.9624,0.0929,-0.0141,0.0000,60.60
701,-419.0942,0.1205,-0.0457,0.0000,9.96
702,-392.8018,0.0766,-0.0471,0.0000,10.83
703,-395.2863,0.1364,-0.0285,0.0000,10.12
704,-422.8920,0.1099,-0.0455,0.0000,11.03
705,-393.7626,0.1166,-0.0634,0.0000,10.53
706,-418.9982,0.0908,-0.0378,0.0000,10.81
707,-388.3244,0.0938,-0.0628,0.0000,10.72
708,-406.1917,0.1135,-0.0785,0.0000,10.94
709,-412.5886,0.0677,-0.0535,0.0000,10.30
710,-425.6117,0.1003,-0.0565,0.0000,10.44
711,-439.7680,0.1610,0.0323,0.0000,10.52
712,-405.7910,0.1019,-0.0494,0.0000,9.97
713,-419.6937,0.0978,-0.0790,0.0000,10.93
714,-397.8945,0.0656,-0.0442,0.0000,10.39
715,-394.8318,0.0901,-0.0452,0.0000,10.93
716,-394.5708,0.0610,-0.0438,0.0000,10.23
717,-451.3290,0.0854,-0.0750,0.0000,11.08
718,-409.1258,0.0819,-0.0484,0.0000,10.67
719,-425.7489,0.2287,-0.0430,398.4969,10.61
720,-429.4933,0.1138,-0.0170,0.0000,61.80
721,-415.4399,0.0780,-0.0445,0.0000,10.96
722,-449.5078,0.1240,-0.0455,0.0000,11.47
723,-440.3161,0.0960,-0.0487,0.0000,10.63
724,-467.9220,0.0801,-0.0358,0.0000,11.13
725,-435.2588,0.0859,-0.0340,0.0000,10.48
726,-453.6846,0.1681,-0.0381,0.0000,11.20
727,-408.0286,0.0930,-0.0645,0.0000,10.05
728,-497.8534,0.1015,-0.0627,0.0000,10.52
729,-443.4263,0.0746,-0.0675,0.0000,10.91
730,-445.0615,0.0878,-0.0646,0.0000,11.24
731,-433.9029,0.0870,-0.0499,0.0000,9.98
732,-459.8626,0.1306,-0.0666,0.0000,10.34
733,-468.8192,0.1325,-0.0710,0.0000,10.96
734,-469.6399,0.1149,-0.0459,0.0000,9.91
735,-459.2647,0.1106,-0.0561,0.0000,10.99
736,-442.6774,0.1260,-0.0397,0.0000,10.67
737,-492.3250,0.0979,-0.0472,0.0000,10.81
738,-527.0194,0.1098,-0.0365,0.0000,10.63
739,-443.8061,0.1026,-0.0424,510.4499,11.15
740,-421.9936,0.0823,-0.0614,0.0000,59.90
741,-441.7358,0.1488,-0.0511,0.0000,10.18
742,-436.5358,0.0706,0.0084,0.0000,11.00
743,-408.1704,0.1131,-0.0170,0.0000,10.33
744,-418.9700,0.0628,-0.0508,0.0000,11.25
745,-429.0960,0.0945,-0.0363,0.0000,10.30
746,-463.4313,0.0689,-0.0148,0.0000,10.69
747,-433.8607,0.1194,0.0266,0.0000,10.88
748,-437.9895,0.0671,0.0517,0.0000,11.09
749,-464.3850,0.1233,-0.0355,0.0000,10.14
750,-481.4846,0.0827,0.0220,0.0000,11.19
751,-475.0550,0.0844,0.0272,0.0000,10.38
752,-432.9489,0.0731,0.2041,0.0000,10.84
753,-520.8610,0.0570,0.0779,0.0000,10.44
754,-562.0439,0.0636,0.0090,0.0000,10.27
755,-570.4857,0.0563,0.0590,0.0000,11.07
756,-513.8040,0.0542,-0.0370,0.0000,10.43
757,-516.5181,0.0911,0.0815,0.0000,10.59
758,-490.3571,0.0881,0.0239,0.0000,11.47
759,-504.9411,0.0745,-0.0216,2875.4392,10.13
760,-512.0119,0.0585,0.0606,0.0000,64.34
761,-464.6744,0.0701,0.0222,0.0000,9.51
762,-499.7424,0.0525,0.0285,0.0000,10.95
763,-512.8389,0.0726,0.0491,0.0000,10.62
764,-486.6729,0.0437,-0.0178,0.0000,10.73
765,-522.5022,0.0957,0.1260,0.0000,10.72
766,-492.2678,0.0683,-0.0061,0.0000,11.14
767,-511.0098,0.0429,-0.0290,0.0000,10.30
768,-464.0251,0.0339,-0.0415,0.0000,11.03
769,-528.9686,0.0420,-0.0511,0.0000,10.69
770,-523.4543,0.0518,-0.0397,0.0000,11.40
771,-527.0808,0.0551,-0.0054,0.0000,9.82
772,-498.0925,0.0496,-0.0250,0.0000,11.11
773,-522.3484,0.0830,0.0410,0.0000,10.51
774,-514.7273,0.0834,0.1128,0.0000,10.91
775,-535.8703,0.0649,-0.0377,0.0000,10.71
776,-506.2770,0.0808,-0.0565,0.0000,11.18
777,-489.5932,0.0672,-0.0240,0.0000,10.12
778,-483.8598,0.0635,-0.0344,0.0000,10.89
779,-470.0357,0.0787,-0.0438,506.7555,10.46
780,-491.0788,0.0559,-0.0561,0.0000,60.10
781,-510.8532,0.0693,-0.0426,0.0000,10.77
782,-480.1094,0.0460,-0.0467,0.0000,10.27
783,-523.8977,0.0508,-0.0308,0.0000,10.91
784,-496.1435,0.0649,-0.0082,0.0000,10.66
785,-512.9944,0.0482,-0.0579,0.0000,11.22
786,-489.2342,0.0392,-0.0610,0.0000,10.16
787,-501.4408,0.0323,-0.0485,0.0000,11.12
788,-510.8065,0.0446,-0.0401,0.0000,10.49
789,-520.0875,0.0404,-0.0603,0.0000,10.96
790,-498.1874,0.0499,-0.0404,0.0000,10.76
791,-479.7641,0.0598,-0.0277,0.0000,10.86
792,-505.9266,0.0392,-0.0595,0.0000,10.36
793,-524.5240,0.0577,-0.0418,0.0000,10.14
794,-449.8377,0.0331,-0.0439,0.0000,11.12
795,-548.2595,0.0740,-0.0408,0.0000,10.52
796,-504.0752,0.1184,0.1085,0.0000,10.92
797,-512.6648,0.0517,0.0283,0.0000,10.36
798,-526.5466,0.0524,-0.0112,0.0000,10.97
799,-493.3867,0.4044,0.2984,505.4898,9.88
